series_id,series_name,brand,category,in_model_cohort,row_months,raw_positive_months,repaired_positive_months,raw_first_positive_date,raw_last_positive_date,repaired_first_positive_date,repaired_last_positive_date,prelaunch_zero_months,internal_zero_months,longest_internal_zero_run,trailing_zero_months,raw_train_positive_months,raw_test_sales,repaired_test_sales,test_sales_delta,reference_avg_12_before_raw_cutoff,audit_status,current_modeling_action,evidence_url,status_note,flag_never_positive,flag_no_positive_in_training,flag_all_zero_raw_test,flag_all_zero_repaired_test,flag_internal_gap_ge3,flag_recent_trailing_cutoff,flag_high_volume_cutoff,verification_priority,risk_score,verification_reason
7099,天语·尚悦,铃木,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2443,奇瑞A1,奇瑞,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3275,奇瑞A3,奇瑞,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8580,奇瑞E3,奇瑞,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7272,奇瑞E5,奇瑞,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1903,奇瑞V5,奇瑞,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11697,奇瑞eQ,奇瑞新能源,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10109,奔奔,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21435,奔奔EV,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
5054,奔奔Mini,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4640,奔腾B30,奔腾,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3624,奔腾B50,奔腾,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7085,奔腾B90,奔腾,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21053,奔腾X40,奔腾,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23606,奔腾X40新能源,奔腾,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8582,奔腾X80,奔腾,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7651,奔驰GLK,奔驰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2975,奥丁,东风,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23,奥拓,铃木,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8199,奥轩GX5,广汽吉奥,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4457,奥迪Q5,奥迪,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2113,威志,一汽,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
5067,威志V2,一汽,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7999,威志V5,一汽,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21633,宋MAX,比亚迪,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21533,宋新能源,比亚迪,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4684,宝利格,华泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23064,宝沃BX3,宝沃,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13928,宝沃BX5,宝沃,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13929,宝沃BX6,宝沃,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13138,宝沃BX7,宝沃,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12002,宝骏560,宝骏,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13625,宝骏E100,宝骏,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
25833,宝骏E300,宝骏,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
25691,宝骏RS-7,宝骏,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
865,尊驰,中华,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23823,尼欧Ⅱ,长安欧尚,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4315,帅客,东风,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2253,帕杰罗,三菱,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8981,帕杰罗劲畅,三菱,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13867,帝豪GL,吉利汽车,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22633,帝豪GL新能源,吉利汽车,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10822,帝豪GS,吉利汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22424,帝豪GSe,吉利汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22675,广汽丰田ix4,广汽集团,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22293,御捷E行,御捷,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2974,御轩,东风,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22959,思皓E20X,思皓,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
27085,思皓X4,思皓,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
27084,思皓X7,思皓,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4132,思铂睿,本田,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8001,思铭,思铭,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8550,思锐,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3986,悦悦,江淮,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20912,悦纳RV,现代,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7742,悦翔V3,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10640,悦翔V7,长安,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2173,戈蓝,三菱,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
89,捷达,大众,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24613,捷途X95,捷途,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1893,新金刚,吉利汽车,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4705,旗云2,奇瑞,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4704,旗云3,奇瑞,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4067,日产NV200,日产,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20865,昌河M70,北汽昌河,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13386,昌河Q25,北汽昌河,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22374,昌河Q7,北汽昌河,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22865,易至EX5,江铃集团新能源,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9605,星朗,广汽吉奥,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23836,星越,吉利汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8710,晨风,启辰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1654,普力马,海马,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1564,普锐斯,丰田,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4350,景程,雪佛兰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3044,景逸,东风风行,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7682,景逸SUV,东风风行,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9590,景逸X5,东风风行,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3474,晶锐,斯柯达,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8049,朗动,现代,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9191,朗逸两厢,大众,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23325,朗逸纯电,大众,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9322,杰德,本田,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
2514,林荫大道,别克,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
26201,枫叶30x,睿蓝汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
319,标致307,标致,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11748,标致308S,标致,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
12583,桑塔纳·浩纳,大众,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
5064,森雅M80,一汽,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22828,森雅R9,一汽,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7229,欧力威,长安欧尚,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21933,欧力威EV,长安欧尚,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24334,欧尚长行,长安凯程,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22991,欧拉iQ,欧拉,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7819,欧朗,欧朗,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4491,歌诗图,本田,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3264,比亚迪F0,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3976,比亚迪G3,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10370,比亚迪G5,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4718,比亚迪G6,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4514,比亚迪L3,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3629,比亚迪M6,比亚迪,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23984,比亚迪S2,比亚迪,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4005,比亚迪S6,比亚迪,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
9251,比亚迪S7,比亚迪,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24143,比亚迪e1,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14091,比亚迪e5,比亚迪,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20672,比速M3,比速汽车,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20562,比速T3,比速汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21293,比速T5,比速汽车,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4278,永源A380,永源,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22962,汉腾V7,汉腾,MPV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20932,汉腾X5,汉腾,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
23304,汉腾X5 EV,汉腾,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14383,汉腾X7,汉腾,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14384,汉腾X7 PHEV,汉腾,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
13908,江南T11,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
793,江南TT,众泰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
25732,江淮iC5,江淮,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
10460,江淮iEV,江淮,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14194,江淮iEV6E,江淮,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
14191,江淮iEV7,江淮,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21678,江淮iEV7S,江淮,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
22723,江淮iEVA50,江淮,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
24183,江淮iEVS4,江淮,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20892,江铃E100,江铃集团新能源,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
21703,江铃E160,江铃集团新能源,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20454,江铃E200L,江铃集团新能源,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
3725,沃尔沃S80L,沃尔沃,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
11462,沃尔沃XC CLASSIC,沃尔沃,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
4504,派喜,铃木,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
20762,海马E3,海马新能源,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7324,海马M3,海马郑州,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8910,海马M6,海马郑州,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
8760,海马M8,海马,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
7322,海马爱尚,海马郑州,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
1376,爱唯欧,雪佛兰,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
419,爱迪尔,北汽昌河,轿车,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
357,特拉卡,华泰,SUV,False,54,0,0,,,,,0,0,0,54,0,0,0,0,0.0,unreviewed,not_reviewed,,,True,True,True,True,False,False,False,low,35,no positive sales in entire 54-month panel
